"DescripcionComercial","AnnioCorte","MesFactura","FormaFarmaceutica","CUMCodATC.x","PrincipioActivo","ViaAdministracion","PrecioMinimoUnitario","PrecioMaximoUnitario","ValorTotalFacturado","TotalUnidadesFacturadas","titular","CUMCodATC.y","descripcionatc"
"LEBRINA","2023","8","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",31800,124200,57218376,1374,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","8","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",31800,124200,57218376,1374,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","8","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",31800,67402,50231464,984,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","8","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",31800,67402,50231464,984,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","8","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",31800,67402,50231464,984,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","8","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",31800,67402,50231464,984,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","8","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",198700,198700,5563600,28,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","8","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",198700,198700,5563600,28,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","8","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",198700,198700,5563600,28,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","8","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",198700,198700,5563600,28,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","8","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",30000,220069,65865352,1830,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","8","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",30000,220069,65865352,1830,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","8","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",30000,220069,65865352,1830,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","8","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",30000,220069,65865352,1830,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","8","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",32100,32100,15279600,476,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","8","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",32100,32100,15279600,476,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","8","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",32100,32100,15279600,476,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","8","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",32100,32100,15279600,476,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",840000,5664316,151608632,169,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",840000,5664316,151608632,169,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",840000,5664316,151608632,169,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",840000,5664316,151608632,169,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",5452445,5452445,10904890,2,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",5452445,5452445,10904890,2,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",5452445,5452445,10904890,2,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",5452445,5452445,10904890,2,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",840000,840000,840000,1,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",840000,840000,840000,1,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",840000,840000,840000,1,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",840000,840000,840000,1,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",28500,30000,50190000,1708,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",28500,30000,50190000,1708,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",28500,30000,50190000,1708,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",28500,30000,50190000,1708,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",840000,974960,8804880,10,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",840000,974960,8804880,10,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",840000,974960,8804880,10,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",840000,974960,8804880,10,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",30000,840000,22070922,242,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",30000,840000,22070922,242,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",30000,840000,22070922,242,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",30000,840000,22070922,242,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",840000,840000,58800000,70,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",840000,840000,58800000,70,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",840000,840000,58800000,70,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",840000,840000,58800000,70,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",194730,194730,5452440,28,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",194730,194730,5452440,28,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",194730,194730,5452440,28,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",194730,194730,5452440,28,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",208537,209695,51748368,247,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",208537,209695,51748368,247,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",208537,209695,51748368,247,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",208537,209695,51748368,247,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",18664,40909,31717224,840,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",18664,40909,31717224,840,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",18664,40909,31717224,840,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",18664,40909,31717224,840,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",30000,30000,15960000,532,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",30000,30000,15960000,532,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",30000,30000,15960000,532,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",30000,30000,15960000,532,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",220067,220067,36971256,168,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",220067,220067,36971256,168,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",220067,220067,36971256,168,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",220067,220067,36971256,168,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",608244,1007244,8465778,9,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",608244,1007244,8465778,9,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",608244,1007244,8465778,9,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",608244,1007244,8465778,9,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",18664,124200,70801360,1610,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",18664,124200,70801360,1610,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",18664,124200,70801360,1610,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",18664,124200,70801360,1610,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",31800,67402,23469768,644,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",31800,67402,23469768,644,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",31800,67402,23469768,644,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",31800,67402,23469768,644,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",198700,198700,5563600,28,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",198700,198700,5563600,28,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",198700,198700,5563600,28,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",198700,198700,5563600,28,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",30000,220069,18778732,420,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",30000,220069,18778732,420,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",30000,220069,18778732,420,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",30000,220069,18778732,420,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",32100,32100,16178400,504,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",32100,32100,16178400,504,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",32100,32100,16178400,504,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","9","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0 56MG EQUIVALENTE A FINGOLIMOD","ORAL",32100,32100,16178400,504,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","10","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0,56MG EQUIVALENTE A FINGOLIMOD","ORAL",532000,5664316,199412209,222,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","10","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0,56MG EQUIVALENTE A FINGOLIMOD","ORAL",532000,5664316,199412209,222,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","10","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0,56MG EQUIVALENTE A FINGOLIMOD","ORAL",532000,5664316,199412209,222,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","10","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0,56MG EQUIVALENTE A FINGOLIMOD","ORAL",532000,5664316,199412209,222,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","10","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0,56MG EQUIVALENTE A FINGOLIMOD","ORAL",5452445,5452445,5452445,1,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","10","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0,56MG EQUIVALENTE A FINGOLIMOD","ORAL",5452445,5452445,5452445,1,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","10","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0,56MG EQUIVALENTE A FINGOLIMOD","ORAL",5452445,5452445,5452445,1,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","10","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0,56MG EQUIVALENTE A FINGOLIMOD","ORAL",5452445,5452445,5452445,1,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","10","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0,56MG EQUIVALENTE A FINGOLIMOD","ORAL",840000,840000,5880000,7,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","10","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0,56MG EQUIVALENTE A FINGOLIMOD","ORAL",840000,840000,5880000,7,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","10","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0,56MG EQUIVALENTE A FINGOLIMOD","ORAL",840000,840000,5880000,7,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","10","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0,56MG EQUIVALENTE A FINGOLIMOD","ORAL",840000,840000,5880000,7,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","10","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0,56MG EQUIVALENTE A FINGOLIMOD","ORAL",28500,30000,101556000,3388,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","10","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0,56MG EQUIVALENTE A FINGOLIMOD","ORAL",28500,30000,101556000,3388,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","10","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0,56MG EQUIVALENTE A FINGOLIMOD","ORAL",28500,30000,101556000,3388,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","10","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0,56MG EQUIVALENTE A FINGOLIMOD","ORAL",28500,30000,101556000,3388,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","10","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0,56MG EQUIVALENTE A FINGOLIMOD","ORAL",532000,840000,32030320,40,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","10","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0,56MG EQUIVALENTE A FINGOLIMOD","ORAL",532000,840000,32030320,40,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
"LEBRINA","2023","10","CAPSULA DURA","L04AA27","FINGOLIMOD CLORHIDRATO 0,56MG EQUIVALENTE A FINGOLIMOD","ORAL",532000,840000,32030320,40,"ASOFARMA S.A.I. Y C.","L04AA27","FINGOLIMOD"
